Port1,Port2,Port3,Port4,AtmArm,AirLock1,AirLock2,TransferChamber,PM1,PM2,PM3,PM4,PM5,PM6,Throughput ,ActionCode
1,0,0,0,1,1,1,0,3,3,0,3,3,3,73.7705,370
0,0,0,0,0,1,1,1,3,3,0,1,3,1,73.7705,381010
1,0,0,0,0,1,1,1,3,0,1,3,3,3,73.7705,307
0,0,0,0,1,1,1,0,2,2,2,0,2,1,73.7705,381010
1,0,0,0,0,1,2,0,3,3,3,2,0,3,73.7705,387
1,0,0,0,0,1,2,0,3,3,0,3,1,3,73.7705,391010
1,0,0,0,1,1,1,1,0,3,3,3,1,3,73.7705,391010
0,0,0,0,1,1,1,1,2,2,2,0,2,1,73.7705,379
1,0,0,0,1,1,1,0,3,3,3,2,0,3,73.7705,370
0,0,0,0,1,1,1,0,2,2,2,0,2,2,73.7705,307
0,0,0,0,0,1,1,0,2,2,2,0,2,2,73.7705,307
1,0,0,0,1,1,2,0,3,1,0,3,3,3,73.7705,391010
1,0,0,0,1,1,1,1,0,3,3,0,3,1,73.7705,391010
1,0,0,0,1,1,0,1,3,0,1,3,3,3,73.7705,387
1,0,0,0,0,1,1,0,3,0,3,3,3,3,73.7705,387
0,0,0,0,0,1,1,0,2,2,1,1,2,3,73.7705,391010
1,0,0,0,1,1,1,1,3,3,1,2,0,3,73.7705,391010
0,0,0,0,1,1,1,0,3,3,0,2,3,3,73.7705,379
1,0,0,0,1,1,1,0,3,0,3,3,3,3,73.7705,370
1,0,0,0,1,1,2,0,3,0,1,3,3,3,73.7705,391010
0,0,0,0,0,1,1,1,3,3,0,1,3,1,73.7705,307
1,0,0,0,1,1,2,0,3,3,3,1,3,1,73.7705,391010
1,0,0,0,1,1,2,0,3,3,3,3,3,0,73.7705,391010
1,0,0,0,0,1,1,0,0,0,0,0,1,0,73.7705,397
0,0,0,0,0,1,1,0,2,3,3,1,1,3,73.7705,391010
1,0,0,0,1,1,1,0,3,3,3,1,3,3,73.7705,378
1,0,0,0,1,1,0,1,0,0,0,0,0,0,73.7705,370
1,0,0,0,1,1,1,1,3,1,3,3,3,3,73.7705,391010
1,0,0,0,0,1,2,0,3,3,3,1,3,1,73.7705,307
0,0,0,0,1,1,2,0,3,3,3,1,3,0,73.7705,391010
1,0,0,0,1,1,0,1,0,3,3,3,1,3,73.7705,310100
1,0,0,0,0,1,2,0,3,3,3,0,3,0,73.7705,397
1,0,0,0,1,1,0,1,1,3,0,3,3,3,73.7705,379
1,0,0,0,1,1,1,0,3,3,3,0,3,0,73.7705,370
1,0,0,0,1,1,0,1,0,3,3,0,3,1,73.7705,310100
0,0,0,0,0,1,1,1,1,3,0,1,3,3,73.7705,307
1,0,0,0,1,1,1,1,3,3,3,3,3,0,73.7705,310100
1,0,0,0,0,1,1,1,0,3,0,3,1,3,73.7705,397
1,0,0,0,1,1,0,1,3,1,0,3,3,3,73.7705,378
1,0,0,0,1,1,1,0,0,3,0,3,1,3,73.7705,370
0,0,0,0,0,1,1,1,0,0,0,3,1,0,73.7705,310100
1,0,0,0,1,1,1,1,3,1,0,3,3,3,73.7705,310100
1,0,0,0,1,1,1,1,3,3,0,3,1,3,73.7705,310100
0,0,0,0,0,1,1,1,3,1,0,3,3,3,73.7705,307
0,0,0,0,0,1,1,1,0,3,0,3,1,0,73.7705,310100
0,0,0,0,0,1,1,1,3,3,3,1,3,1,73.7705,310100
1,0,0,0,0,1,1,0,0,3,0,3,1,0,73.7705,387
1,0,0,0,1,1,2,0,0,3,3,3,1,3,73.7705,378
1,0,0,0,1,1,1,0,0,3,0,3,1,0,73.7705,370
1,0,0,0,0,1,0,0,3,3,3,2,0,3,73.7705,310100
1,0,0,0,1,1,1,1,3,0,1,3,3,3,73.7705,310100
0,0,0,0,0,1,1,1,0,3,3,3,1,3,73.7705,307
0,0,0,0,1,1,1,1,3,3,3,1,3,0,73.7705,310100
1,0,0,0,1,1,0,1,3,1,3,3,3,3,73.7705,310100
1,0,0,0,0,1,2,1,1,3,0,3,3,3,73.7705,310101
0,0,0,0,0,1,2,1,1,3,3,1,3,3,73.7705,310101
1,0,0,0,0,1,1,1,0,0,0,3,1,0,73.7705,397
1,0,0,0,1,1,1,0,3,3,3,0,3,0,73.7705,379
1,0,0,0,1,1,1,0,0,0,0,3,1,0,73.7705,370
1,0,0,0,0,1,2,0,1,0,3,3,3,3,73.7705,310101
0,0,0,0,0,1,1,1,3,3,1,0,3,0,73.7705,307
1,0,0,0,0,1,0,1,3,1,0,3,3,3,73.7705,310102
0,0,0,0,0,1,1,1,3,3,3,3,0,3,73.7705,397
1,0,0,0,0,1,2,1,3,1,3,3,3,3,73.7705,310102
1,0,0,0,1,1,1,1,3,1,3,3,3,3,73.7705,379
0,0,0,0,1,1,0,1,3,3,3,3,0,3,73.7705,370
0,0,0,0,0,1,1,1,3,1,3,3,3,3,73.7705,307
1,0,0,0,0,1,1,0,3,1,3,3,3,3,73.7705,310102
1,0,0,0,0,1,0,0,0,0,0,0,0,0,73.7705,387
0,0,0,0,1,1,1,1,2,2,1,1,2,3,73.7705,310103
1,0,0,0,1,1,0,1,3,3,1,2,0,3,73.7705,310103
1,0,0,0,1,1,2,0,3,3,0,3,1,3,73.7705,378
1,0,0,0,1,1,0,0,0,0,0,0,0,0,73.7705,370
1,0,0,0,0,1,1,1,3,0,1,3,3,3,73.7705,310103
1,0,0,0,0,1,1,1,3,3,1,0,3,0,73.7705,310103
1,0,0,0,0,1,1,0,3,3,3,3,0,3,73.7705,307
1,0,0,0,1,1,1,1,3,3,0,3,1,3,73.7705,310104
1,0,0,0,0,1,1,0,0,3,3,3,1,3,73.7705,310104
1,0,0,0,0,1,1,0,3,3,3,1,3,3,73.7705,387
1,0,0,0,1,1,1,1,3,0,3,1,1,3,73.7705,310104
1,0,0,0,1,1,0,1,3,3,3,3,3,0,73.7705,378
1,0,0,0,1,1,1,0,3,3,3,1,3,3,73.7705,370
0,0,0,0,0,1,1,1,3,3,3,3,3,0,73.7705,307
1,0,0,0,1,1,0,0,0,0,0,0,0,0,73.7705,310104
0,0,0,0,1,1,1,1,2,3,3,1,1,3,73.7705,310104
1,0,0,0,0,1,2,0,3,0,3,3,3,3,73.7705,397
1,0,0,0,0,1,1,0,0,3,3,0,3,1,73.7705,310105
0,0,0,0,1,1,1,1,2,1,3,1,2,3,73.7705,379
1,0,0,0,1,1,1,0,3,0,3,3,3,3,73.7705,370
0,0,0,0,0,1,1,0,2,2,3,3,2,3,73.7705,307
1,0,0,0,1,1,1,1,3,3,3,1,3,1,73.7705,310105
1,0,0,0,0,1,2,1,3,3,3,3,0,1,73.7705,310105
0,0,0,0,1,1,1,1,3,3,0,2,3,1,73.7705,310105
0,0,0,0,0,1,2,1,2,2,2,0,2,1,73.7705,310105
1,0,0,0,0,1,1,0,0,3,3,0,3,3,73.7705,387
1,0,0,0,0,1,2,1,3,3,3,3,3,0,73.7705,310106
0,0,0,0,1,1,0,1,3,3,3,1,3,0,73.7705,378
1,0,0,0,1,1,1,0,0,3,3,0,3,3,73.7705,370
0,0,0,0,1,1,0,0,3,3,3,3,0,3,73.7705,310106
0,0,0,0,0,1,1,1,3,3,3,1,3,0,73.7705,307
1,0,0,0,0,1,1,1,3,3,3,3,3,0,73.7705,310106
0,0,0,0,0,1,1,1,3,3,3,0,3,0,73.7705,310106
1,0,0,0,0,1,2,0,3,3,3,3,3,3,73.7705,397
1,0,0,0,0,1,2,0,3,0,3,1,3,3,73.7705,310108
1,0,0,0,1,1,1,0,3,0,3,1,3,3,73.7705,379
1,0,0,0,1,1,1,0,3,3,3,3,3,3,73.7705,370
0,0,0,0,0,1,0,1,0,0,0,0,0,0,73.7705,310108
0,0,0,0,0,1,0,1,3,3,3,3,0,3,73.7705,310108
0,0,0,0,0,1,1,1,3,0,3,2,1,3,73.7705,307
1,0,0,0,0,1,1,1,3,1,3,3,3,3,73.7705,310108
1,0,0,0,1,1,0,1,0,0,0,3,1,0,73.7705,310108
1,0,0,0,0,1,1,1,3,3,3,3,0,1,73.7705,310108
1,0,0,0,0,1,2,0,3,3,0,2,3,3,73.7705,397
1,0,0,0,0,1,1,1,1,0,3,3,3,3,73.7705,310108
0,0,0,0,1,1,1,0,2,2,2,0,2,2,73.7705,378
1,0,0,0,1,1,1,0,3,3,0,2,3,3,73.7705,370
1,0,0,0,0,1,2,0,3,3,0,2,3,3,73.7705,310108
0,0,0,0,0,1,1,0,2,2,2,0,2,2,73.7705,307
1,0,0,0,0,1,1,1,1,3,0,1,3,3,73.7705,310108
1,0,0,0,1,1,0,1,0,3,0,3,1,3,73.7705,310108
1,0,0,0,1,1,1,1,3,3,3,3,3,0,73.7705,397
1,0,0,0,0,1,2,0,3,3,3,3,3,0,73.7705,397
0,0,0,0,1,1,1,1,1,3,3,1,3,3,73.7705,379
1,0,0,0,1,1,1,0,3,3,3,3,3,0,73.7705,370
0,0,0,0,0,1,0,1,0,0,0,0,0,0,73.7705,310108
1,0,0,0,0,1,2,0,3,3,3,0,3,0,73.7705,310108
0,0,0,0,0,1,1,0,2,3,3,1,3,3,73.7705,307
1,0,0,0,1,1,1,1,3,3,3,3,3,0,73.7705,310108
1,0,0,0,1,1,0,0,0,0,0,0,3,0,73.8416,287
1,0,0,0,0,1,2,0,1,3,3,3,3,3,73.8416,287
0,0,0,0,0,1,2,0,3,3,3,2,3,3,73.8416,287
0,0,0,0,1,1,0,1,0,3,3,3,1,3,73.8416,287
1,0,0,0,0,1,2,1,3,3,0,3,1,3,73.8416,287
0,0,0,0,0,1,1,1,3,3,3,3,1,0,73.8416,287
0,0,0,0,0,1,0,0,0,0,0,1,0,0,73.8416,287
1,0,0,0,1,1,0,1,3,3,3,3,0,3,73.8416,287
0,0,0,0,1,1,1,1,1,3,3,3,0,3,73.8416,287
1,0,0,0,0,1,2,0,3,0,3,0,3,3,73.8416,287
1,0,0,0,1,1,0,0,0,3,0,3,3,0,73.8416,287
1,0,0,0,1,1,1,1,3,1,0,0,3,3,73.8416,287
0,0,0,0,1,1,1,1,3,0,3,3,3,3,73.8416,287
1,0,0,0,0,1,1,1,3,3,3,3,0,3,73.8416,287
0,0,0,0,1,1,1,1,0,3,3,3,1,3,73.8416,287
1,0,0,0,1,1,0,0,0,3,3,3,3,3,73.8416,287
0,0,0,0,0,1,2,1,2,2,2,3,1,2,73.8416,287
0,0,0,0,0,1,1,1,3,3,0,0,3,1,73.8416,287
1,0,0,0,0,1,2,1,1,3,3,3,3,0,73.8416,287
0,0,0,0,1,1,1,1,3,3,1,3,3,0,73.8416,287
1,0,0,0,0,1,2,1,0,1,3,3,3,3,73.8416,287
1,0,0,0,0,1,2,0,3,3,3,3,3,3,73.8416,287
0,0,0,0,0,1,1,1,0,1,3,1,3,3,73.8416,287
0,0,0,0,0,1,2,1,3,2,2,3,3,1,73.8416,287
0,0,0,0,0,1,1,0,3,3,0,1,3,3,73.8416,287
0,0,0,0,0,1,1,0,0,0,0,0,3,0,73.8416,281010
1,0,0,0,1,1,1,0,0,3,3,3,3,3,73.8416,281010
0,0,0,0,0,1,2,0,3,3,3,1,0,3,73.8416,281010
0,0,0,0,0,1,1,1,0,3,3,3,0,3,73.8416,281010
0,0,0,0,0,1,1,0,3,3,3,3,3,3,73.8416,281010
1,0,0,0,1,1,1,0,3,3,3,3,3,0,73.8416,281010
0,0,0,0,0,1,1,0,3,3,3,0,3,0,73.8416,281010
0,0,0,0,0,1,1,0,3,3,3,3,0,3,73.8416,281010
0,0,0,0,1,1,1,0,2,2,2,3,2,2,73.8416,281010
0,0,0,0,1,1,1,0,2,2,2,3,2,2,73.8416,281010
0,0,0,0,0,1,1,1,0,3,3,3,3,0,73.8416,281010
0,0,0,0,0,1,1,1,0,3,3,3,3,0,73.8416,281010
1,0,0,0,1,1,1,0,3,0,3,3,3,3,73.8416,281010
0,0,0,0,0,1,1,0,0,3,3,3,3,3,73.8416,281010
0,0,0,0,0,1,1,1,0,3,3,3,3,3,73.8416,281010
1,0,0,0,1,1,1,0,3,3,0,3,3,0,73.8416,281010
1,0,0,0,1,1,1,0,3,3,3,3,3,3,73.8416,281010
1,0,0,0,1,1,1,1,3,3,3,3,0,3,73.8416,281010
0,0,0,0,0,1,1,0,3,3,0,0,3,3,73.8416,281010
0,0,0,0,0,1,1,0,3,3,3,3,0,3,73.8416,281010
0,0,0,0,0,1,1,1,3,3,3,3,0,0,73.8416,281010
0,0,0,0,1,1,1,0,3,0,3,3,3,3,73.8416,281010
0,0,0,0,0,1,1,1,3,0,0,3,3,3,73.8416,281010
0,0,0,0,0,1,1,0,3,3,3,3,0,3,73.8416,281010
0,0,0,0,0,1,1,0,3,2,2,3,3,2,73.8416,281010
0,0,0,0,0,1,1,0,3,2,2,3,3,2,73.8416,281010
1,0,0,0,1,1,1,0,0,3,3,3,3,3,73.8416,281010
0,0,0,0,0,1,1,1,3,3,0,0,3,3,73.8416,281010
0,0,0,0,0,1,1,1,3,3,0,1,3,3,73.8416,281010
0,0,0,0,0,1,1,0,3,3,3,3,0,3,73.8416,281010
0,0,0,0,0,1,1,0,3,3,3,3,0,3,73.8416,281010
0,0,0,0,0,1,1,0,3,3,3,3,0,3,73.8416,281010
0,0,0,0,0,1,1,1,0,0,3,3,3,3,73.8416,281010
0,0,0,0,0,1,1,1,0,0,3,3,3,3,73.8416,281010
0,0,0,0,0,1,1,0,3,3,3,0,3,0,73.8416,281010
0,0,0,0,0,1,1,0,3,3,2,0,3,3,73.8416,281010
0,0,0,0,0,1,1,0,3,3,2,0,3,3,73.8416,281010
0,0,0,0,0,1,1,0,3,0,3,3,3,3,73.8416,281010
0,0,0,0,0,1,1,1,1,3,3,3,3,3,73.8416,297
1,0,0,0,0,1,2,0,3,3,0,0,3,1,73.8416,297
1,0,0,0,0,1,0,1,1,3,3,3,0,3,73.8416,297
1,0,0,0,1,1,2,0,3,3,0,3,3,0,73.8416,297
0,0,0,0,1,1,2,0,3,0,3,3,3,3,73.8416,297
0,0,0,0,0,1,1,1,3,3,1,1,3,3,73.8416,297
0,0,0,0,0,1,1,1,0,3,3,3,1,3,73.8416,297
1,0,0,0,0,1,0,1,3,3,1,3,3,0,73.8416,297
1,0,0,0,1,1,2,0,0,0,0,0,3,0,73.8416,297
0,0,0,0,1,1,0,1,3,1,2,0,3,3,73.8416,297
0,0,0,0,0,1,1,0,3,3,3,3,3,3,73.8416,297
0,0,0,0,0,1,2,0,3,3,3,1,0,3,73.8416,297
0,0,0,0,1,1,1,1,1,3,3,3,3,0,73.8416,297
0,0,0,0,1,1,0,1,1,2,2,3,3,2,73.8416,297
0,0,0,0,0,1,1,0,3,1,0,0,3,3,73.8416,297
0,0,0,0,0,1,2,0,0,0,0,0,0,0,73.8416,297
0,0,0,0,1,1,1,1,0,1,3,3,3,3,73.8416,297
1,0,0,0,0,1,0,1,3,0,3,3,3,3,73.8416,297
1,0,0,0,0,1,0,1,0,1,3,3,3,3,73.8416,297
0,0,0,0,0,1,0,0,0,0,0,1,2,0,73.8416,297
0,0,0,0,1,1,0,1,3,3,1,3,3,3,73.8416,297
0,0,0,0,1,1,1,1,3,3,0,3,1,3,73.8416,297
1,0,0,0,0,1,2,0,0,3,3,3,3,3,73.8416,297
0,0,0,0,1,1,1,1,3,0,3,0,3,1,73.8416,297
0,0,0,0,1,1,2,0,3,3,3,3,0,3,73.8416,297
0,0,0,0,0,1,1,0,3,3,3,3,3,3,73.8416,291010
0,0,0,0,0,1,1,1,3,3,3,3,0,3,73.8416,291010
0,0,0,0,0,1,1,0,3,3,3,3,3,3,73.8416,291010
0,0,0,0,0,1,1,1,3,0,3,3,3,3,73.8416,291010
1,0,0,0,1,1,0,0,3,3,0,3,3,3,73.8416,291010
0,0,0,0,0,1,1,0,3,3,0,3,3,3,73.8416,291010
0,0,0,0,0,1,0,0,3,3,3,3,1,0,73.8416,291010
1,0,0,0,1,1,0,0,3,3,0,0,3,3,73.8416,291010
1,0,0,0,0,1,1,0,3,3,0,1,3,3,73.8416,291010
1,0,0,0,1,1,0,0,3,3,3,3,3,0,73.8416,291010
0,0,0,0,0,1,2,0,3,3,3,2,3,3,73.8416,291010
0,0,0,0,0,1,1,1,0,0,3,1,3,3,73.8416,291010
0,0,0,0,0,1,1,1,0,0,3,1,3,3,73.8416,291010
1,0,0,0,1,1,0,0,0,3,0,3,3,0,73.8416,291010
0,0,0,0,0,1,1,0,3,3,3,2,3,3,73.8416,291010
0,0,0,0,0,1,1,1,3,3,3,2,0,3,73.8416,291010
1,0,0,0,0,1,1,0,3,3,0,1,3,3,73.8416,291010
0,0,0,0,0,1,1,1,0,0,3,3,3,3,73.8416,291010
0,0,0,0,0,1,1,1,0,0,3,3,3,3,73.8416,291010
1,0,0,0,1,1,0,0,3,3,3,3,0,3,73.8416,291010
0,0,0,0,0,1,2,0,3,2,2,3,3,3,73.8416,291010
0,0,0,0,0,1,1,0,3,2,2,3,3,3,73.8416,291010
1,0,0,0,1,1,0,0,0,3,3,3,3,3,73.8416,291010
1,0,0,0,1,1,0,0,0,0,0,0,3,0,73.8416,291010
1,0,0,0,1,1,0,0,3,3,3,3,3,3,73.8416,291010
0,0,0,0,0,1,1,1,0,3,3,3,0,3,73.8416,291010
0,0,0,0,0,1,1,1,0,3,3,3,0,3,73.8416,291010
1,0,0,0,1,1,0,0,3,0,3,0,3,3,73.8416,291010
0,0,0,0,0,1,2,0,2,2,2,3,3,2,73.8416,291010
0,0,0,0,0,1,1,0,2,2,2,3,3,2,73.8416,291010
0,0,0,0,0,1,1,0,3,3,3,3,0,3,73.8416,291010
0,0,0,0,0,1,1,0,3,3,3,3,0,3,73.8416,291010
1,0,0,0,1,1,0,0,0,3,3,3,3,3,73.8416,291010
0,0,0,0,0,1,1,0,3,3,3,3,3,0,73.8416,291010
0,0,0,0,0,1,1,1,3,3,0,3,3,0,73.8416,291010
0,0,0,0,0,1,1,0,3,3,0,3,3,3,73.8416,291010
1,0,0,0,1,1,0,0,3,3,3,3,3,3,73.8416,291010
0,0,0,0,0,1,1,0,0,2,2,3,2,2,73.8416,11
0,0,0,0,0,1,1,1,0,3,3,3,3,0,73.8416,11
0,0,0,0,0,1,1,1,0,3,3,3,3,3,73.8416,11
0,0,0,0,0,1,1,1,0,0,3,3,3,3,73.8416,11
0,0,0,0,0,1,1,1,0,3,3,3,0,3,73.8416,11
0,0,0,0,0,1,1,0,2,2,2,3,3,2,73.8416,11
0,0,0,0,0,1,1,0,0,0,2,1,2,2,73.8416,12
0,0,0,0,0,1,1,1,0,0,3,1,3,3,73.8416,12
0,0,0,0,0,1,1,0,3,2,2,0,3,3,73.8416,12
0,0,0,0,0,1,1,1,3,0,0,0,3,3,73.8416,12
0,0,0,0,0,1,1,1,0,0,3,3,3,3,73.8416,12
0,0,0,0,0,1,1,0,0,0,0,1,2,0,73.8416,13
0,0,0,0,0,1,1,0,3,3,0,3,3,3,73.8416,13
1,0,0,0,0,1,1,1,3,3,0,1,3,3,73.8416,13
0,0,0,0,0,1,1,1,3,3,0,1,3,3,73.8416,13
0,0,0,0,0,1,1,0,3,3,2,2,3,3,73.8416,13
0,0,0,0,0,1,0,0,0,0,0,1,0,0,73.8416,14
0,0,0,0,0,1,1,1,0,3,3,3,0,3,73.8416,14
0,0,0,0,1,1,1,0,2,2,2,3,2,2,73.8416,14
0,0,0,0,0,1,1,1,3,3,3,3,0,0,73.8416,14
0,0,0,0,0,1,1,0,3,3,3,3,0,3,73.8416,14
0,0,0,0,0,1,1,0,3,3,3,3,0,3,73.8416,14
0,0,0,0,0,1,1,0,0,0,2,1,2,0,73.8416,15
0,0,0,0,0,1,1,1,3,0,3,0,3,0,73.8416,15
0,0,0,0,0,1,1,1,3,3,0,3,3,0,73.8416,15
0,0,0,0,0,1,1,0,3,2,2,3,3,2,73.8416,15
0,0,0,0,0,1,1,0,0,2,2,3,2,2,73.8416,16
0,0,0,0,0,1,1,1,3,3,3,3,0,3,73.8416,16
0,0,0,0,0,1,1,1,3,0,3,3,3,3,73.8416,16
0,0,0,0,0,1,1,1,3,3,3,2,0,3,73.8416,16
1,0,0,0,1,1,1,1,3,3,3,3,0,3,73.8416,16
0,0,0,0,0,1,0,0,0,0,0,0,3,0,73.8416,10
0,0,0,0,0,1,1,1,3,3,3,3,0,3,73.8416,10
0,0,0,0,1,1,0,1,0,3,3,3,1,3,73.8416,10
0,0,0,0,0,1,1,0,0,3,0,3,3,0,73.8416,10
0,0,0,0,1,1,1,1,3,3,1,1,3,3,73.8416,10
0,0,0,0,0,1,2,0,3,3,0,3,3,0,73.8416,10
0,0,0,0,1,1,1,0,0,3,3,3,3,3,73.8416,10
0,0,0,0,0,1,1,0,0,0,0,0,3,0,73.8416,10
0,0,0,0,1,1,1,0,3,3,3,3,3,3,73.8416,10
0,0,0,0,1,1,1,1,1,3,3,3,0,3,73.8416,10
0,0,0,0,0,1,2,0,0,0,0,3,3,0,73.8416,10
0,0,0,0,1,1,1,1,1,3,3,3,3,0,73.8416,10
0,0,0,0,1,1,1,1,3,0,3,3,3,3,73.8416,10
0,0,0,0,1,1,1,0,3,1,0,0,3,3,73.8416,10
0,0,0,0,0,1,1,0,0,0,0,0,0,0,73.8416,10
0,0,0,0,1,1,1,1,0,1,3,3,3,3,73.8416,10
0,0,0,0,0,1,1,1,1,3,3,3,3,3,73.8416,10
1,0,0,0,1,1,0,0,0,3,3,3,3,3,73.8416,10
0,0,0,0,1,1,1,1,3,3,0,3,1,3,73.8416,10
0,0,0,0,1,1,1,1,3,0,3,0,3,1,73.8416,10
0,0,0,0,1,1,1,1,3,3,0,0,3,1,73.8416,10
0,0,0,0,1,1,1,1,3,3,1,3,3,0,73.8416,10
0,0,0,0,0,1,1,1,3,3,3,3,1,0,73.8416,10
0,0,0,0,1,1,1,1,0,1,3,1,3,3,73.8416,10
0,0,0,0,0,1,1,0,3,3,0,1,3,3,73.8416,10
1,0,0,0,0,1,0,0,0,0,0,0,3,0,73.8416,387
1,0,0,0,1,1,1,0,1,3,3,3,3,3,73.8416,379
1,0,0,0,1,1,1,0,0,0,0,0,3,0,73.8416,370
0,0,0,0,0,1,1,0,3,0,3,3,3,3,73.8416,311010
0,0,0,0,0,1,1,0,3,3,0,3,3,0,73.8416,311010
0,0,0,0,0,1,0,1,3,3,3,3,1,3,73.8416,311010
1,0,0,0,0,1,1,1,1,3,3,3,3,3,73.8416,307
0,0,0,0,0,1,1,0,3,0,3,0,3,3,73.8416,311010
0,0,0,0,0,1,1,0,3,3,3,3,0,3,73.8416,311010
1,0,0,0,0,1,1,1,3,3,3,3,0,3,73.8416,387
1,0,0,0,1,1,0,0,3,3,1,3,3,3,73.8416,379
1,0,0,0,1,1,0,1,3,3,3,3,0,3,73.8416,370
0,0,0,0,0,1,1,0,0,3,0,3,3,0,73.8416,321010
0,0,0,0,0,1,1,1,3,3,1,1,3,3,73.8416,307
0,0,0,0,0,1,1,0,0,3,3,3,3,3,73.8416,321010
0,0,0,0,0,1,1,0,3,3,3,3,3,3,73.8416,321010
1,0,0,0,0,1,1,1,3,0,3,3,3,3,73.8416,310106
1,0,0,0,0,1,1,0,0,3,3,3,3,3,73.8416,387
0,0,0,0,1,1,0,0,3,3,3,1,0,3,73.8416,378
1,0,0,0,1,1,1,0,0,3,3,3,3,3,73.8416,370
0,0,0,0,0,1,1,0,3,3,3,0,3,0,73.8416,321010
0,0,0,0,0,1,1,1,3,3,3,2,0,3,73.8416,307
0,0,0,0,0,1,1,1,3,3,3,3,1,0,73.8416,331010
0,0,0,0,0,1,1,0,3,3,3,3,3,0,73.8416,331010
1,0,0,0,0,1,1,0,0,3,0,3,3,0,73.8416,397
1,0,0,0,1,1,1,1,3,3,0,3,1,3,73.8416,379
1,0,0,0,1,1,1,0,0,3,0,3,3,0,73.8416,370
0,0,0,0,0,1,1,0,3,3,3,3,1,3,73.8416,331010
0,0,0,0,0,1,1,0,3,0,3,3,3,3,73.8416,331010
0,0,0,0,0,1,1,1,3,3,0,3,1,3,73.8416,307
1,0,0,0,1,1,1,0,3,3,3,3,3,3,73.8416,341010
0,0,0,0,0,1,1,0,3,3,3,2,3,3,73.8416,341010
0,0,0,0,0,1,1,0,0,0,0,0,3,0,73.8416,341010
1,0,0,0,1,1,1,0,3,3,1,3,3,3,73.8416,397
1,0,0,0,1,1,0,0,3,3,1,3,3,3,73.8416,397
1,0,0,0,0,1,2,0,3,3,3,3,3,3,73.8416,397
0,0,0,0,0,1,1,0,0,3,3,3,3,3,73.8416,341010
1,0,0,0,1,1,0,0,3,3,0,0,3,3,73.8416,379
1,0,0,0,1,1,1,0,3,3,3,3,3,3,73.8416,370
0,0,0,0,0,1,1,0,3,3,3,3,3,3,73.8416,341010
0,0,0,0,0,1,1,0,3,1,0,0,3,3,73.8416,307
0,0,0,0,0,1,1,0,3,3,3,3,0,3,73.8416,351010
1,0,0,0,0,1,2,0,3,3,0,3,3,0,73.8416,387
1,0,0,0,1,1,0,1,3,3,1,3,3,0,73.8416,378
1,0,0,0,1,1,1,0,3,3,0,3,3,0,73.8416,370
0,0,0,0,0,1,1,0,3,3,1,3,3,3,73.8416,351010
0,0,0,0,0,1,1,0,0,3,3,3,3,3,73.8416,351010
0,0,0,0,0,1,1,0,0,0,0,0,3,0,73.8416,361010
0,0,0,0,0,1,1,1,3,3,1,3,3,0,73.8416,307
0,0,0,0,0,1,1,0,0,3,3,3,3,3,73.8416,361010
1,0,0,0,0,1,1,0,3,3,0,1,3,3,73.8416,361010
0,0,0,0,0,1,1,0,3,3,0,0,3,3,73.8416,361010
1,0,0,0,0,1,2,0,0,3,3,3,3,3,73.8416,397
0,0,0,0,1,1,1,0,2,2,2,3,2,2,73.8416,378
1,0,0,0,1,1,1,0,0,3,3,3,3,3,73.8416,370
0,0,0,0,0,1,1,0,2,2,2,3,2,2,73.8416,307
0,0,0,0,0,1,1,0,0,3,3,3,1,3,73.8416,381010
1,0,0,0,0,1,1,0,0,0,0,0,3,0,73.8416,397
1,0,0,0,1,1,1,1,3,0,3,0,3,1,73.8416,381010
1,0,0,0,1,1,1,0,3,0,3,0,3,1,73.8416,379
1,0,0,0,1,1,0,0,0,0,0,0,3,0,73.8416,370
0,0,0,0,1,1,1,0,2,2,2,3,1,2,73.8416,381010
0,0,0,0,0,1,1,1,3,0,3,0,3,1,73.8416,307
1,0,0,0,1,1,1,0,1,3,3,3,3,0,73.8416,381010
1,0,0,0,1,1,1,1,1,3,3,3,3,3,73.8416,381010
1,0,0,0,0,1,2,1,3,3,3,3,0,3,73.8416,397
1,0,0,0,0,1,2,0,3,3,3,3,0,3,73.8416,381010
0,0,0,0,1,1,1,1,3,3,1,2,3,3,73.8416,379
1,0,0,0,1,1,1,0,3,3,3,3,0,3,73.8416,370
0,0,0,0,0,1,1,0,3,3,3,3,1,0,73.8416,381010
0,0,0,0,0,1,1,0,3,3,2,0,3,3,73.8416,307
1,0,0,0,1,1,1,0,3,1,0,0,3,3,73.8416,381010
1,0,0,0,0,1,1,0,3,3,3,3,0,3,73.8416,387
0,0,0,0,0,1,1,0,3,2,2,3,3,1,73.8416,381010
1,0,0,0,1,1,2,0,0,3,3,3,3,3,73.8416,378
1,0,0,0,1,1,1,0,3,3,3,3,0,3,73.8416,370
1,0,0,0,1,1,1,1,3,3,1,1,3,3,73.8416,381010
1,0,0,0,1,1,1,0,3,3,0,3,1,3,73.8416,381010
0,0,0,0,0,1,0,1,0,3,3,3,1,3,73.8416,307
1,0,0,0,1,1,1,0,0,1,3,3,3,3,73.8416,381010
0,0,0,0,0,1,1,0,3,3,1,2,3,3,73.8416,381010
1,0,0,0,1,1,1,1,3,3,3,3,0,3,73.8416,391010
1,0,0,0,1,1,2,0,3,0,3,3,3,3,73.8416,391010
